order_id,payment_sequential,payment_type,payment_installments,payment_value
947ee6ab639791b5711558a7e55cf98e,1,boleto,1,33.1
d85553b6a0d18ab73d361def4c79d08f,2,voucher,1,3.9
bd74c36a843f8560d4b4b2a902dfb22e,1,boleto,1,44.24
fa2cc48dfd7ce0f97490bb4ab4c98eb2,1,boleto,1,398.88
e8ba75632d34b2349d68fd8e37bcf6a4,1,credit_card,2,47.61
5881ef8fbe92b12cbfbe1a210afd221a,1,credit_card,10,116.85
38171cba31c7211ce21559574998ffdd,1,boleto,1,35.09
511c9c59155679bf85e46829de6bf067,1,credit_card,5,51.88
a10231eb95955f12c2bbc1e34e25c950,1,credit_card,6,190.83
31ebb964e83b9262b17cf1583a3eb45f,1,credit_card,4,101.64
16dda44df2095f93a8e1390b77c2c048,1,credit_card,4,212.18
c57d8a1fea15380a18f9f81e1096ac9b,1,boleto,1,61.94
652c3ffc10b11f6bb6567b4976d901c6,1,credit_card,1,35.24
a611321b36103c43fd31f578c7c6e459,1,credit_card,6,63.06
241a57ba96decfbe134f5c84f585f57f,1,credit_card,2,102.64
3a129877493c8189c59c60eb71d97c29,1,credit_card,10,123.68
67ba689f4426cad886c40eaf487258b1,1,boleto,1,64.63
9a7c4a07a4b1d502cdba82f5b60123ab,1,boleto,1,216.74
7d3d0586319a920f50ceec0a5a9eaf55,1,credit_card,1,46.26
0417dce62cd5791d3d0005ca971b2ba7,1,credit_card,2,52.83
45b0a671da62d1c868294b22b4837dca,1,credit_card,2,129.79
c79a29817509b8122a3b3c3a24414866,1,credit_card,1,8.16
779c166cb7fc9e9827102ea44e43b6c7,2,voucher,1,98.87
914e96369a010ec52a412b9d6a499e57,1,credit_card,2,65.05
a9de753e089dd4dadf7d3efa954e26c5,1,debit_card,1,64
8d52f577ba7567489fd16d17e594616d,1,credit_card,1,34.7
966d505c98ea667c11343331a5d67722,1,credit_card,3,151.83
96baca12064c33aaee05b2a4be3f3f2c,1,credit_card,2,103.2
e2366f83c01269762e71b77254a6859c,1,credit_card,1,43.62
741219cefb77a5c6acbbecafb6d0e6f5,1,credit_card,6,166.41
8647ff7e5f9536a33f5e6fd7f2c08d2a,1,credit_card,1,35.77
f18f5dcedf8a6caf530bf0cad9937b4f,1,credit_card,10,194.48
d8721b9f395286c3b43ff47a250ad40a,1,credit_card,1,133.62
4fa1b6d5d3ca98e8def932544cc51b90,1,credit_card,2,115.9
4d81d50f72f166b704ba664c8a1ddbd6,1,boleto,1,91.92
3a6be3906d26bffb0ee2c640eb2ac480,1,credit_card,1,36.61
f64dd636875aef9058782fc05a867ec1,1,credit_card,3,72.78
84d6d9710c8af32b5e88f2d1c14ab871,1,credit_card,10,189.21
08bdbdeaf1626720051193300f93806e,1,credit_card,7,346.59
86674ccaee19790309333210917b2c7d,1,credit_card,5,245.51
c6512da3ccb5263223de71b8888d4db1,2,voucher,1,216.99
ceff6079b4931d865da8fad5286b30a6,1,credit_card,3,104.43
27dc63ff0d925a8edb761ba595e543ef,1,credit_card,3,36.1
2b8cfbbc8cc119621295c6a6028fa7da,1,credit_card,2,161.47
b9b690e003beef9acdde2502dfc565e2,1,credit_card,6,133.75
7ca4e50d72a12009d398a335125b4871,1,credit_card,1,125.22
5e4c365dd3cf7769a88981f408d069d3,1,boleto,1,50.86
3bc5517fcadd466c8f345fef8e529e95,1,credit_card,2,164.84
d0bec96aad189992b278688279ba1511,1,credit_card,1,2.67
906aae501a08de5072a4db9471da01a9,3,voucher,1,33.56
ee89958a185022844bd25342c31208bc,1,boleto,1,99.9
4cf225bc6f9bf421b97987161b23cc57,1,credit_card,2,133.34
4ad1105e12f275c3475462d6811caf8b,1,voucher,1,69.46
4091d93f24146cb228adc17dad467e8f,1,credit_card,1,133.28
efb6d19e3c56fa371d59421e45e53a49,1,credit_card,1,50
105c228ee2f7c9c2a32d22cd2f8c8e69,1,credit_card,10,368.92
9a45c6dbf2fc4848e0a8883d4efe827c,1,credit_card,8,406.67
f72c493e7f65e42101baca23c7c2fd90,1,credit_card,3,69.45
d51b2f84d150215cc2dedd0b60308876,1,credit_card,2,1327.54
cee9f1845c95efd83885a0b2f7a22b83,2,credit_card,1,12.59
4b80b55b32a3549ec05578e46a0f4021,1,credit_card,3,45.69
27b47ff9a743a8a7404a2f8c1037dec6,1,credit_card,4,119.48
a7737f6d9208dd56ea498a322ed3c37f,1,credit_card,3,88.72
62299c8f38bd519b17ca538c3232004b,2,voucher,1,250
0d17a5f9272e9cf9e9883f404fc61edf,1,credit_card,4,88.58
6dab6db52d5bc33fff997ca478ef2f5c,1,credit_card,1,81.6
e5858127da61f07285827883e605254b,1,credit_card,1,41.53
31570df15e703d337b7b8a1d1ddcab6b,1,credit_card,1,64.86
ad133696906f6a78826daa0911b7daec,1,credit_card,1,35.01
1342ab50383d7471a3bfd75ca93d38d6,1,credit_card,1,47.44
1cd4fb5e05e05b44a8a827fd5187095c,1,boleto,1,21.01
b760d6b613bc2bca107e3c852501e649,1,credit_card,10,639.52
56a9371475e5344f96ca0933a17215ea,1,credit_card,2,142.44
564a38ee15a841a89a3e5c64fc8c0ce6,1,credit_card,6,323.92
19e234aee52e37132b0b4fcfb8465f88,3,voucher,1,64.25
798b9fc552a89606eb4d38b1f8a4760e,1,boleto,1,64.44
a58d74cd27d1a011ef6d4876466cee70,1,credit_card,8,91.18
511da260161b881c22b3608bed0044e5,1,boleto,1,44.34
34c194055d9ef88a32906284191174df,1,credit_card,3,37.09
c46deef64dc8913af348b596ff4fc40d,1,debit_card,1,146.13
72bd19ef4fa285334b95bda01a3718c7,1,boleto,1,218.27
db65bf4cccb652a88bf890bd8a69cdc8,1,voucher,1,41.11
9b4d44f88d31a9b5149bba90b6fb7b7d,1,credit_card,1,21.16
74016effecaa79d592487f6a4ee47d4b,1,credit_card,1,95.34
7f63d30a32c2ef0e63febfbc91b9a132,1,credit_card,2,124.92
8187896518689722d7c05bfbaeed0933,1,credit_card,1,52.76
d74283a9b897322afe09916280aca43f,1,boleto,1,56.28
00b1cb0320190ca0daa2c88b35206009,1,debit_card,1,416.36
845f40ca6f1b315562f20fd125f93330,1,credit_card,2,144.76
7032fb16c3a9d982c9aa86f47cefdd3e,7,voucher,1,6.82
b98a5e1f2c386eb67df00a633c98848e,1,boleto,1,202.5
9e6bc602a2466daa94736f31d1319c5d,1,credit_card,1,14
511629b91fcfb73e2e7ee747102a9ffd,2,credit_card,1,3.99
689624d719c9fffa2c4ff8f71da712e4,1,credit_card,3,104.37
e2e8773d11f4499f15349b8f613350a0,1,credit_card,1,119.84
ec9b762e44b1848fb62eab0de58e8abf,1,credit_card,2,84.24
0cce1e1470bc8d35d6a2bebb6991bc1b,1,credit_card,1,2787.87
4c342c53eed805e5712a130cccf665ee,1,credit_card,3,457.64
fdd770b5f85e6ce0b1b549e331d424f5,1,credit_card,5,89.56
43439c4b45b39d5a7d27a31d6cebe43c,1,credit_card,3,595.3
936a3fe5b1a1e04018a9c33a62c73ad7,1,credit_card,1,171.69
f62e6208120b502c087a5bbd9b2567e4,1,credit_card,3,32.96
3ff220e93d03aad9bb6767d90ac0e846,1,credit_card,1,85.6
7b6a7a66fce3298e019fa8bd99a7d4ff,1,credit_card,3,44.66
d288e92a6be123f2e77f34fafd902464,1,boleto,1,164.55
61460b6c5d52b8e307108f5412907a1c,1,boleto,1,38.42
103555765443ee9231d96d107b9f19ae,1,credit_card,1,115.78
f7c061a1028ca02063801272ba6297f2,1,credit_card,8,198.49
3a25cded45c3f7fe9dee01dceed4a97a,1,credit_card,4,512.46
3faea9ccc65ef88c63119314772b5598,1,credit_card,4,113.16
8bb0e358b3866146681505153a180c4f,1,credit_card,9,94.3
a64f82f41fc81e3678647332227ab689,1,credit_card,1,87.64
64834bc188a370357ed08e9eabe5f92e,1,credit_card,4,92.62
f645bae2cdb36f1fd4b912724fd610a4,1,credit_card,2,52.1
b48b62e1c4a6ba9d0590ea31dc623235,1,credit_card,4,47.23
08d55c0e173bdfa5770a50a253b1810f,1,credit_card,3,62.5
c774090f7e672d0718f1ea7e9a3a8590,1,credit_card,1,5.36
2f634e2cebf8c0283e7ef0989f77d217,1,boleto,1,116.32
e2eb25bad1122ea7060e7e1b97feea74,1,credit_card,1,158.21
154f3e62bb635300cf9a1d6c4940636d,1,credit_card,10,404.95
1d6a2a632c284f1c4fd53baf9e705693,1,credit_card,1,196.01
4aae1a10a22651fe5b76379eb4b34d12,1,boleto,1,95.84
e849e2829de302019ae8bd9924055171,1,credit_card,6,61.97
bf9ff7bda0e211e564cf059ef5649e4e,1,credit_card,1,134.71
c0fcc74d37e499bd4f73ddca4ffb9a64,1,voucher,1,79.56
8692f02bfa6e672dc1feec8381f8127e,1,credit_card,1,78.2
ad1ffca90f5325d0f320f2b0f54eb114,1,voucher,1,44.55
d47849b6270308431459122a2750535b,1,boleto,1,45.89
49afa8bc01b5b6aa01e875a0785cc7bf,1,boleto,1,93.82
1d0acbd3a21cb00b1cede4db748fa0b1,1,voucher,1,191.09
81b3ad9d86770e51048835a0f288b162,1,boleto,1,306.78
5e479fe6d021c55b96aa4799e9046634,1,credit_card,1,44.85
c4abf2eb2ea936ee6fc6e630b152fb77,1,credit_card,10,178.06
3860898db238028285b1e05b5ab31238,1,boleto,1,157.78
4254f084673c8b5d85ad824fae3aa522,1,credit_card,3,83.34
99c0817d6ecd5fe55d21540917f1f5f9,1,credit_card,4,97.71
67d8f4eb477222d7b5b81daa8e007bdd,1,boleto,1,205
6082358a7c7ac731b66ba978a6bb4442,1,credit_card,6,65
61f4d740ca1d5469d7aeb49f65719f3f,1,credit_card,10,113.62
9115302ab0ba4c1f3499709b47bd00a1,1,voucher,1,41
114b8cdf01e21ff5631995283f233d67,1,credit_card,1,44.38
1d554a2374156f36bdb7e0e6dbcad2d0,1,credit_card,1,67.57
8afe6304c5643864e2b19153a205ae5e,1,credit_card,3,117.57
33cfd07a622a67d9cd660aa9177b909f,3,voucher,1,1.39
1ac4c8f4bb93ff8b5f87ff821298a59b,1,boleto,1,90.76
5039c86e0392fa512d40a377555e64c3,1,credit_card,8,168.35
062d3e3b803bd3e569cf8c165602f8f4,1,credit_card,1,131.64
8c62c4d7adc71858b6b2751c0e3b96e8,1,credit_card,5,63.07
89b5845c9341e01e139bfc80ad813feb,1,boleto,1,481.07
745e1d4a7f8c4b548881788d4113bb1d,1,credit_card,1,37.96
5108acfe22756c07a696f4ff210790a8,1,boleto,1,248.36
0e7ad202878ea453373e3ef15835ea33,1,credit_card,1,61.4
fc6b29ae668f5c526464fcd19d62efba,1,credit_card,4,176.16
11921adcbd013757ba6f287c03929bb4,1,credit_card,1,131.44
42c99d4e378b852657e71d810ef1858c,1,credit_card,2,61.37
38dcebae9b5bd88cd2acd6f8f787336d,1,credit_card,5,103.15
4ceb9336411700f9568db2ef11bda594,1,credit_card,3,154.51
f4f88d0fded20ff7a60fb80ccdd533d2,4,voucher,1,20
ee64f23a1a4a4ec65bf0295652f91d5a,1,credit_card,2,103.93
695e141b92a0f2bc8a7bff7d621692ed,1,credit_card,1,92.57
e2b405a4cccf1e66eb8d2b73a4bba700,1,credit_card,1,145.57
6b82527b954e1c022661d8827cd5ff2f,1,credit_card,3,86.15
c94206a6d6698d5852b7e9e14bdc2e79,1,credit_card,2,119.97
2640506a4584f571430195e2fa215406,1,credit_card,3,73.25
e1ccac2f83d9ae0c22cd16e9573c3f5c,1,credit_card,8,167.6
e16a85342c3b94f91ab4233c71168786,1,credit_card,1,35.69
5e5c29987bbb83ed38c9b25a753f978f,1,credit_card,4,109.5
0d7839b143597f84b086c444ef9ebbe4,1,credit_card,6,70.18
2ba9fa7ab61d7528fd77a35c436e7bff,1,credit_card,10,104.19
fc302964719b32d2f8512770e87ff7fd,1,boleto,1,165.3
5d3459c901e4e1e7b9dd18e09e498131,1,credit_card,8,219.4
0fe8aad910ff05e73b0ddb0a89e61b21,1,credit_card,8,94.59
eca3005a4f60ceb77b67a30b74095ddf,1,credit_card,10,991.09
18bb4acb90913593d37049c601660009,1,credit_card,2,284.66
07a0bc58f3b841724c5b8c649da441d5,1,credit_card,6,146.48
1431ee47e31c27528b8ae56b66689afc,1,credit_card,1,132.64
b41c4ee949f1983669e38db1f364b73b,1,credit_card,3,35
e0c8a0e62ecd027577c1cfdb38c8f1ee,1,credit_card,10,221.58
be9544c2dfb58675d21a0a735fa1d32a,1,credit_card,10,158.98
731397db58924330b01248c031dc6281,3,voucher,1,6.67
59dba471cbd7e791c3bb0d83aa705c49,1,credit_card,2,99.82
797b565b282c371004d602d05ae7d3b2,1,credit_card,1,86.31
1e90a410c4be85320d64e5a0cbed9291,1,credit_card,5,51.33
6f54535f38d19e0833f980e4604081a3,1,credit_card,1,111.93
92ba7c89244ceee45a169b86da9fcada,1,credit_card,1,58.98
0ef89e47a5078a9e54a080d5fa8c9109,1,credit_card,3,88.56
9a65fd6f0966e358fbae4d1b54f73ccd,1,credit_card,2,123.27
0cb25b24a27e27dd18273360995e99f4,1,credit_card,3,33.16
92d1d8203d3deb0f8b536250763d8bca,1,credit_card,1,82.66
595f598849d89203c28d05d0fbf3f92e,1,boleto,1,236.09
f45cb38ce99572f3f71de38bebeee589,1,credit_card,1,43
23b0f3febe2a61dfb83ff0ede848d53e,1,credit_card,4,235.28
3ecb666eda6d2ebb9348dfc65c32252c,1,credit_card,1,55.79
6a5f34bb72296c7b4f4a68b6d742d390,1,credit_card,10,784.8
e8b79ed0b3aa49f3a28b6939a3db249f,1,credit_card,7,73.43
af9ce0d4f36308fcf461b3f497c24bcb,1,boleto,1,174.64
639b603f09b7050c96e56cd03703437b,1,credit_card,1,29.91
e82a48563b753b7df504aba7e01f9faf,1,credit_card,1,54.1
81f2ee7669eee05b13906d24d43ebc69,1,credit_card,2,173.62
0a0e7f9881dffec612b28e2682242574,1,credit_card,2,99.43
f7851f9eb3d5ff0bee53bae976c77c8c,1,credit_card,1,65.34
bef901b8ca3d5b75c2031cbd303e88cc,1,credit_card,6,153.8
15ade2c7daaa01c998220a2035dd43dd,1,credit_card,2,26.59
7dbad9087d339419eb06d86950842742,1,credit_card,5,123.29
164f61f77f7f2a8c90a1e382606d53ba,1,debit_card,1,22.38
7a10cbd9fd10b327d327b5efa5b57ad0,1,credit_card,8,326.38
c8edbac1d727757b8d8a2fc13303d040,1,credit_card,9,196.92
43f312594026fc6c67ccf619afe600d1,1,boleto,1,65.01
bc9bd5e4ac265b0e6cac08b3019798eb,1,credit_card,2,21.84
a9016dde97a6a447890dd748aa844b85,1,credit_card,1,248.74
1887b26eba419ce20f6fe34a6f88e80a,1,credit_card,5,141.11
a9240539eed71e70690ea5a026f9f419,1,credit_card,10,1013.25
70265e39902a914077a038864209d3c6,1,credit_card,8,214.14
b7a6a74494a5f76ac5f74bc9c1327e5d,1,credit_card,2,94.7
00a0116ff15ff973ea16bee881208ae7,1,debit_card,1,46.01
f55ebd23aed37969b6b05ae64bb1f034,1,credit_card,4,224.39
326247b4caae19ff40a5b56cb9534c6f,2,voucher,1,100
30f0086bfe1b046a524f8acf1d3eaa11,1,credit_card,2,196.66
b9499283a775ccfa9da92e6e75e9b4b9,1,credit_card,3,69.83
651bd7286b2e17e1e3ea7b644870e429,1,boleto,1,41.09
ca621c614abfc6d64f4a093ade1249b9,1,credit_card,3,425.6
3821dc9ac1b25bed42324d0885b0a930,1,credit_card,2,118.43
a6fe431baa19e8ce94388a492ac80d35,1,credit_card,1,102.26
17ab3523ccdc39226b04bbdd9bbceaad,1,credit_card,1,48.11
91db217544d0eac98354b11f2f35abcb,1,voucher,1,150
97a00daa2a648f9c4b0493e937928b72,1,credit_card,1,40.4
73eb70779d3a8a4647f8ccf9c43d2623,1,credit_card,1,430.28
a222e8f1ab02211d0f1b3e374c5e689e,1,credit_card,7,72.98
d010facca14d57e997bf54e52f0ea03b,1,credit_card,1,126.23
b545ba7b0bd67a3128185c7214704319,1,boleto,1,143.1
876309add96f9d84db9b2379de836323,1,credit_card,2,138.74
4b7836c7fde2f69b09ca54addb676d28,1,credit_card,10,291.72
f3edc53c0e5bd4a11ddd437dabb01c6b,1,credit_card,1,131.62
c382d84d35f4d874b1f1c372f4bde27c,1,credit_card,4,161.54
14d5fd67132f83c0c8a9e241e4a7d4dd,1,credit_card,1,27.23
66305a754211cca47c3a2a59addf19ba,1,credit_card,5,143.04
4bc02ff9a093f3cc4119a960969f5f74,1,credit_card,6,175.03
ba403fc6762185ac676fa515ce2b1afa,1,credit_card,2,63.74
c301f64860cec992f8d9c532fb00f867,1,credit_card,4,214.69
504ec2b6f69e898c557955750272d563,1,credit_card,10,531.92
78ab727370e07aaf73b362897c8c6e3d,1,credit_card,1,202.15
edddb585a5c894ef488568334c567e2e,1,boleto,1,277.48
d0935e6fe51f0d5724f4759cfaa8caf3,1,credit_card,1,35.13
193f92153e2d2dc57d0052176ef585c0,1,boleto,1,28.07
a8c3124b7f912401d702018ae0c02b05,1,credit_card,8,181.4
62b2adbcbcf4e28df4b998bfb094f3f9,1,credit_card,8,162.51
70c63ecc0f8619ac9ebb83fd52466e64,1,credit_card,1,118.29
c0d0691580b4aefa924ed59260eb09d0,1,credit_card,1,247.52
c17b377c10026e36286772008451d021,1,credit_card,6,63.33
49e809b11c0445fb0229f28378d3d30d,1,credit_card,7,220.25
97012c3a032fb57d51f04669419f5a49,1,boleto,1,228.82
7afbe6ef708d0ae150028f52512230ad,2,credit_card,1,79.92
b2ec82a4b2d9bf24fc1f5ba0e4883bdc,1,credit_card,1,112.2
9d033f810cbd1a45838c0d451bbae981,1,credit_card,1,97.66
c6094f6ab0c25eda761622ab09aa423d,1,boleto,1,158.73
6b9b73174454a8a1b0a255b448f5e5bb,1,credit_card,2,136.26
0dbcaa88e213607d3795e96eda505c73,1,credit_card,1,141.73
0a0ae1b561eab534493c5588efc5169c,1,boleto,1,67.53
02c371100bf54facae80322579c7fefb,1,credit_card,10,113.44
413158eae01863d8624661dc2aafcfce,1,boleto,1,35
ebb9d61c0744305e9172b4265468c17b,1,credit_card,1,99.2
85df002ba0e8668b282706e73132a0e5,1,credit_card,5,205.45
53f3f52eca823461e5ee857dd46fb101,1,credit_card,1,89.91
1e01369b33244af82c1b44d7359da3dc,1,credit_card,6,202.76
1ed9fe02b5d745a3397a33415ecd5577,1,credit_card,1,37.68
4d8a7251d3f4f82c05c207b52ccd25f3,1,credit_card,6,162.55
9320275e627cc0d374f04e77e1ee2f0e,1,credit_card,1,38.33
970bbf79974ba1ef73cc21ee6fe52cc6,1,credit_card,3,138.24
a3f03305225173eb1cf3ea5eeb32e583,1,credit_card,1,53.1
7f6ad013a5d4f135c074e96bfa4de9a3,7,voucher,1,20
fb797aee19d1e438385938cd482027bb,1,credit_card,1,102.66
77fc7da5ef4df2c48276ae832072dcf1,1,credit_card,2,64.04
49b9d47f2bb04361f15cf1537390dd60,1,credit_card,7,97.03
f09d0203a51785e9ba9279607c38958c,1,credit_card,3,150.14
d8e44f5b26cd539b50d9be42ecbe5d92,1,credit_card,1,98.25
b6b7ebd3ab897684bb22eaf084f8f299,1,credit_card,5,50.95
4a1340ea38a829e0ea96cd19d7a0f951,1,boleto,1,36.38
ad42f04485e4f6eea616c0cdac1db05c,1,boleto,1,47.79
1a9a9700a3759028691f3af38138e3d8,2,voucher,1,44.11
b574f97b093ad4bc022f420344327e12,1,credit_card,6,77.69
9be42eec91e05104d84b81e71a9e6b81,1,credit_card,2,73.27
913ed16681197337e68e936fc28b8370,1,boleto,1,35.41
e1215367814d0d82c496bf4c6b2ba6f7,1,boleto,1,2276.1
bc52f8f79c3a17b6fd6fff5c63212940,1,credit_card,3,72.02
3735720b8c1cd4212fa0866a8e58a049,1,credit_card,10,182.29
bb24bc48ede5999f7be893f8d0024291,1,credit_card,1,118.09
74e033208dc13a7b8127eb8e73d09b76,1,credit_card,1,105.9
bf4f937c279d6f44c375450523ee9383,1,credit_card,10,141.2
2c9bc10b715272770d51948b929485f7,1,credit_card,8,921.05
554ed79a85b56443912252c580b0ad02,1,credit_card,5,71.14
5596ba1b51a8d6801a60712a250471a8,1,credit_card,1,103.55
a2bbb88a8a7ebfa655f9172b60fd987f,1,boleto,1,193.17
43f9a3d3e9d95525bfce717e31f72a56,1,credit_card,4,91.16
68553e9e7b2c06807226ff348142d3ba,1,credit_card,1,54.09
f44cb69655f8e4d13e7aae7cdd3d3c25,1,credit_card,2,142.92
f18eb4af9b5b05f1b47b1cb4e4abe4ba,1,credit_card,2,53.6
14bec9a20933b219426d500ca2581dc4,1,credit_card,3,80.15
0ec76bccb5366815ac1be29b90db03c7,1,credit_card,2,135
2380ca3ffd1097862f0f1f9b8f7c566f,1,credit_card,8,175.63
1c57302ee71281562fa44bc88283e3d1,1,boleto,1,162.7
fae78da81b7ad4a5389732f61e0264ef,1,credit_card,3,192.39
ceb992824b749348734de15eaca939ac,1,credit_card,1,26.77
2f8b697ad1c74526e18a07acd7d7169b,1,credit_card,1,111.98
fbf0dfaa84a26a3cbddf314c3362316c,1,credit_card,5,103.11
210d1686d116f7589a06e12974814bba,1,boleto,1,71.14
4519d054994236d26b04aba27498afb9,1,credit_card,1,180.46
afa2c425be2efd14c19b4a0aa62f9b59,1,credit_card,7,372.27
9c30d1a4692fbd9418f2404ada176ccd,1,credit_card,5,102.31
3562e5cbf3effd83e186fe72ebb92f95,1,credit_card,1,85.62
646e62df54f3e236eb6d5ff3b31429b8,1,credit_card,8,228.24
7000fce52371834b260a8b6dd57eb419,1,credit_card,10,133.34
7388afc4743da7d6e532b7fd086b4357,1,credit_card,8,171.44
cd664e197521a82f89b34d1af4af7aa0,1,credit_card,1,47.75
774b8c52e2dda4cae042a9175258ab1b,1,credit_card,1,154.72
a184881e0110ee6bba45e5ba8287c638,3,voucher,1,20
a0b05780db06986cd81518fc9cc9b34d,1,credit_card,1,78.2
84cf671bc3869df812c782309ef46a8d,1,debit_card,1,24.28
117ce86d1ddbcdf65da3ff7fe763ed09,1,boleto,1,46.92
23f1f636dd6189253847462e5ea2e797,1,credit_card,1,33.12
6bd15a70199a7500ae1bcb5b7bcccd7c,1,boleto,1,182.91
bf7dc4793cf928d5303528934bd9647c,1,boleto,1,100.34
c26545d07aedc265947816ff58acf2d2,1,boleto,1,66.01
5c6c22a0e96822517dd3c5ee6cd1fbcf,1,credit_card,3,132
12c35cf2a5171b0fb8e19d60abcb9353,1,credit_card,1,4.15
dda3e0dbde3a2cd09432650b3634582d,1,credit_card,1,58.59
ed1407b1e486fadba3e6cd4460dccd56,1,boleto,1,352.95
7249fd69ae42373a6a357567e41ecc57,2,voucher,1,29.87
4941da6e1a4eef723674c7148152c4f6,1,credit_card,5,54.09
fe1db39ee392d14b9d8b00c17e02023f,1,boleto,1,76.31
a6b58794fd2ba533359a76c08df576e3,1,credit_card,7,436.25
3c8876b8e5a484c81a1aa6c8bc4e65d6,1,credit_card,3,58.37
1767c122a3ee029a66f97b74a2538d2e,1,credit_card,1,72.97
76754c0e642c8f99a8c3fcb8a14ac700,1,credit_card,5,54.62
75679c6961aad55f81620d8542166135,1,boleto,1,85.81
fe317ce4a7ca2ec5a2cdb56c3e5788b2,1,credit_card,2,150.99
d8f1c1e598fd2b2e9e562c42782e0226,1,credit_card,6,347.83
411b8901b201804f134429744b17b686,1,credit_card,5,674.92
f2bfe1e2b86b6e22866492f4dbd26ff0,1,boleto,1,164.53
2feb60b66471f9985b3f06df1f360f34,1,credit_card,10,193.8
ed9ddf13b205161d8ca32de15a50a5c7,1,credit_card,2,22.39
0c40dfe4127461031cfea37fb4c63856,1,boleto,1,147.52
7033745709b7cf1bac7d2533663592de,1,credit_card,1,31.6
e6555e78046757613e040b01b153fc1f,1,credit_card,5,620.68
c94ad4f97a88391955fc080a1a4e74cb,1,credit_card,10,1082.51
1dab6cb14267214f76fe292d1a79014c,1,credit_card,8,204.11
1131444207572a61609f9be4f5308af3,1,boleto,1,82.12
5189eca8aa65ca525e4929c6f6a758d1,1,credit_card,12,123.69
2050ad559df86365b2d2a824640af4a1,1,credit_card,6,287.96
59af6639bc574148a47076bb16ff485e,1,credit_card,1,32.09
b7707080e47946584d1280f2b8f200a5,2,voucher,1,173.38
0f6a5e91a0432f84b83844d7b001d765,1,credit_card,8,375.22
ce3f08db12e92209931e4bff447392df,1,credit_card,4,241.61
92aff898bbb77b43b3ce8c33bc2339f2,1,credit_card,2,257.29
dd94f2867bcd2be2229f44d7a0df4e5b,1,credit_card,4,197.69
3c8f34ce6765b01eb78b79eec5617971,1,credit_card,1,38.86
70462ebcf26934be8bd0327d2e6103d3,1,credit_card,3,195
eb314576a333adeb296496f38c4c7852,1,credit_card,2,227.44
b5585a71d72133e35079e240c76065d8,1,credit_card,3,113.05
c7911a821f0816b0c1345016668c7752,1,credit_card,3,137.02
8b346abc34a6e64bc67fcd3b0eccdc9f,1,boleto,1,89.27
7a9d100d2a88bd95c3f8acd4af29d3e8,1,boleto,1,85.4
573b5d93e53ee17f6d7276929890932c,1,voucher,1,44.6
b95764ee8ef0302702f107df59c9c4a2,1,credit_card,6,133.93
f6e3e88cce05228735d1d123916961a8,1,credit_card,7,77.89
586b28be2b8f5afe936887ea02ab3494,3,voucher,1,100
a933a186653455e64fd077551cfcef0b,1,boleto,1,113.08
215235517f0e156724a0ac20bc1076a5,1,credit_card,10,554.4
d9ab691cb8d49410e7ae590b588499d4,1,credit_card,4,56.22
6da34f9b88619e4ba847c49363dfb425,1,credit_card,1,56.75
1e51b2b229678b37addbfeb359d0e3ab,1,credit_card,8,504.35
3eb08a4c95b522bed075ec059ad858ab,1,credit_card,10,152.72
1c7c35deaf3a1639e247ce03babdfded,1,credit_card,8,289.89
cb3830baa25a82fb69d5256ffca9b6a2,1,boleto,1,44.23
9236b5f6966275539861284a31b94efe,1,boleto,1,93.72
dbb786f88b6d4e52fe3cb5d771b979d6,1,credit_card,1,220.66
9f39472adcdca3e6eeaf227576a1a427,1,credit_card,4,151.96
fe5d946bb1d5891792a436f46f3618a3,1,credit_card,1,279.3
eb7ad8aef38707da6cf8a476dd47198e,1,boleto,1,28.08
6e9cd3f36a1e951e29d455913402c171,1,credit_card,2,44.65
5b4bb46d2cabe7e960a2b8bf70af105a,1,boleto,1,75.17
ed63e82cc089fa6625b919b6533ff7bc,1,credit_card,8,193.51
bf2910ffd07baa17d7d2ce5a170da758,1,credit_card,3,63.1
6672ea757b340c6ebd644244a2c982ae,1,credit_card,1,90.92
41d1a34204ce66a59daa5590f05cc4fa,1,credit_card,6,343.85
d9b968b9f8c464fd7941981e0ee66845,1,credit_card,3,69.11
ff455a4ac6c4471e4e1ddc55f6610e60,1,credit_card,1,31.73
573ef5595dd0028826051b99f5306ad3,1,boleto,1,67.14
0c91c4102d1858f4ced29970f55e54a0,1,boleto,1,349.01
0300095becf10f9b2993706759522741,1,credit_card,2,111.86
5342639ad4af90638a48134b744df827,6,voucher,1,9.39
37575790ea3501cfd8c51bfe42e08950,1,credit_card,10,141.96
6b9ac2a31d647731d9523ae035f17dbc,1,credit_card,6,318.4
3d4a36b2720a815f829c5e1f82bbd0d5,1,credit_card,2,454.95
6ff68e4d7ba469f258223a389f864f25,1,credit_card,1,56.6
d5292f531e571c16fcd72df9fc07336d,1,credit_card,1,46.53
2fe72d522af94b1264d79a8e6e41f933,1,credit_card,10,924.12
d64d6b004a4ffd419003fc0a128c1c50,1,credit_card,2,971.1
362cc20bf09835f4398cedd319fb7d8e,1,credit_card,10,497.62
378aab9f026bcce6c5d6b5b6453be88a,1,credit_card,8,570.94
c20a9485bdb520396c83079ef63bc71f,1,credit_card,2,415.97
54ac5ed66a8b2c74a3878d90d805f367,1,credit_card,3,63.49
2dd08b72f1dfc49c74883302437e6f6d,1,credit_card,2,80.77
