order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
fbee7d34e8344a4c1775259e98e9a2a3,1,8b78fb97dfb22b6e0e32d34284716d91,25cf099de44674fde97473224f9d59ab,5/10/2018 3:12,30,8.29
4389819b71f1f23563fa9eadadc12a06,1,4ef2894feb9fb3f164a68f654f841447,e26901d5ab434ce92fd9b5c256820a4e,7/19/2017 11:03,119.9,15.59
38957bce5d0653b7a5b419556e7b9ba3,1,f5badee8a0e679f057ec0ca4f0f32dcb,e0a366315b1b726b6c7832d664c0f530,5/23/2018 13:38,109.9,8.53
55b2cadb9946209a0283fd636ddc6676,1,22a0a4cfaf39559db703230823bdc13a,4170f6a9367e6b5d6401d03ce6d54569,10/30/2017 3:49,139,17.41
a8aa2cd070eeac7e4368cae3d8222e2b,2,22a0a4cfaf39559db703230823bdc13a,4170f6a9367e6b5d6401d03ce6d54569,10/30/2017 3:49,139,17.41
11210d2ba14b85282d66a4c956724533,1,25292482a61cb3298df8dbe15ea69daf,edb1ef5e36e0c8cd84eb3c9b003e486d,12/14/2017 10:50,1149.65,22.8
fe2d73eb11a3d7eeea4e897f8ce8eb59,1,ac8e7cf3a658f63dc68dd7f3b8b5f97b,218d46b86c1881d022bce9c68a7d4b15,1/26/2018 19:14,107,17.46
b62403f840bd7a9bddb5b25d19c227a6,1,7c2d0df8e5fbfa71d54a400b33a8502e,7e1fb0a3ebfb01ffb3a7dae98bf3238d,5/10/2017 6:35,116,25.3
84cb0c7a55c176d0a08ced1bfd5d0af5,1,47fc9ac35ea613a0fc62033750123d2f,7142540dd4c91e2237acb7e911c4eba2,9/18/2017 2:35,84.9,17.84
7f94f1618e029449c3041113289cc240,1,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,5/23/2018 0:31,127,17.8
c9c090d55d074c5b0d0effca2b928d4c,1,7bd043584ab4b147b9b19d9e97b299a9,79ebd9a61bac3eaf882805ed4ecfa12a,7/30/2018 4:55,129.9,47.21
b826c69bf943ea295e515a1078f76086,1,0d95dd6703959afe6f64c7ebd49bd9e9,6cd68b3ed6d59aaa9fece558ad360c0a,12/7/2017 9:30,66.5,18.71
e340657d4d28d54192270b3b99ba63f4,1,16c1c1a3dc1ddc2fd5e32ae7fe616b0b,da8622b14eb17ae2831f4ac5b9dab84a,7/3/2017 19:05,159.9,14.14
9edd9058babbac571631bfc8092e47c3,1,242edc6b84c00f0d48c664a020a92c52,6cd68b3ed6d59aaa9fece558ad360c0a,9/11/2017 14:43,54.9,13.4
2a142c0426781261c6ea8c07941a55a7,1,c5e19a898511a0e8b60bd98fbc1d72eb,2d2c62bef4c8ba0dd74e0e228e808539,8/17/2018 17:55,220,38.67
d62324319b4efb72f855f123f06cb07f,1,16bf176650a888512655cc94f61860e3,6560211a19b47992c3666cc44a7e94c0,6/26/2018 2:58,39,50.99
f913d229653fdd809c249ed98ab6b754,1,574597aaf385996112490308e37399ce,febab0275244b9a49a623f0bd613ca2f,6/29/2017 18:03,49,11.73
56af0400ccac703cca01cd9846d29c58,1,812f1a638bcd733dd09a574e2424dff0,c3cfdc648177fdbbbb35635a37472c53,4/3/2018 14:15,339.9,27.67
1a58f35be1cae85f27119089958d5c7a,1,82c51c3938503a4ddc096fbed86428d6,cfe94489ddd337d1e29e12f2a7205d10,5/23/2018 4:31,99,8.46
38d6205cb4508e8d63dcbae0aac1fe96,1,29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,5/31/2017 8:22,99.99,11.9
096b267153128e0d7f9e593bba803956,1,55cfb8318af6fe90dfacf0892abb2cee,77530e9772f57a62c906e1c21538ab82,2/28/2018 12:55,100,25.25
790512cc033ced5f8fe1f9158eb8f2fe,1,ecaaaccb5eb3102553f001d62db6389e,17e34d8224d27a541263c4c64b11a56b,11/30/2017 19:59,288.92,27.3
2f92b812fd7c7df5b629833c484cdf1d,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,1/8/2018 13:52,29.9,8.11
2a30390f1b957c7120f80795b9f97316,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,6/11/2018 12:30,78,23.05
b4e2eb7f4325b44130052476646043c6,1,5b59b0c94f8e31d14fe89dbbfda3df6c,dd2bdf855a9172734fbc3744021ae9b9,1/16/2018 8:57,69.9,14.22
9646b5afa783a0861b20b9b106229076,1,17eebb377a986cfb90285ec913767939,2528513dd95219a6013d4d05176e391a,1/26/2018 13:53,139,14.58
82b1c20e33da405ba22cded4ff91d160,2,17eebb377a986cfb90285ec913767939,2528513dd95219a6013d4d05176e391a,1/26/2018 13:53,139,14.58
56ec7cbe6d41f3fdbbe68de8142b3123,1,fdc7f0715c1b1ee11b31922f0b23c0b4,3078096983cf766a32a06257648502d1,11/23/2017 20:31,28.69,12.69
593b6eefb72afdf364b30dedb1294414,1,2f46e035eccda1e1e2127096bb7483e7,14d7985702e72162bbf13b6beb74ab2b,1/4/2018 12:31,159,13.67
85bbb7b7b20d622bb504d5e2be1ce4ca,1,00fefaf41156bb4b0d850fb27da97897,9b013e03b2ab786505a1d3b5c0756754,6/19/2018 2:31,13.49,18.23
2d8a0bc4abbb7bbb3a420f2219f02f93,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,8/17/2017 14:25,118.99,17.08
af312feacf16e33a9b01189ded132df4,1,5b8423dc7f23089c9c59c5d140eb5a1c,c8b3445d737de6befde0c88ede534a5e,12/28/2017 15:55,129.99,25.75
69bfec47c3230907ad9552f2f1e0c690,1,9e2ce829b01f3d1a0a9d5ddf7ee21864,835f0f7810c76831d6c7d24c7a646d4d,8/23/2017 21:05,69.9,17.74
ee0db22a8e742b752914016708470ec8,1,16c4e87b98a9370a9cbc3a4658a3f45b,d23019c84ffae2d5ef2270367b8605fc,4/17/2018 17:50,1890,73.14
61a85d9f7f064313ebd87019f7a65903,1,548ace38f22cc53db6f049c551d31397,79ed755314cfe6df0daef2c6cd3022cd,7/26/2017 19:35,179.9,17.02
aadd5a22c7d1dd16b1fe905a302d70e2,2,548ace38f22cc53db6f049c551d31397,79ed755314cfe6df0daef2c6cd3022cd,7/26/2017 19:35,179.9,17.02
d815bd2c2bdd79e4c0e0263caa986d66,1,06ead9c0b05b368667d858c09148af03,b2ba3715d723d245138f291a6fe42594,3/20/2017 4:23,114.9,14.97
cb2ed75db8803d99a171c1056638ae9b,1,3516632e8f52b679ff83d1665ecc990e,e9bc59e7b60fc3063eb2290deda4cced,11/14/2017 19:15,75.9,25.81
652c4ec4ac6a529e56176feba143e388,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,5/21/2018 9:14,69.9,10.21
f6cbd0bea76d160391128a43b629ae9f,1,264afa6d3b31bde30f0f2693c84795d9,516e7738bd8f735ac19a010ee5450d8d,6/5/2018 2:31,65,16.42
5d78d11ebe819b207a2c7530ca368d0e,1,dc404a1496a08f9f5540c8b5d4b92925,46dc3b2cc0980fb8ec44634e21d2718e,12/6/2017 20:10,299.99,14.93
eb3b5ecbc980ff057c188ea3b3eaf722,1,0657f64d203d600602279807d6cb1dd8,4f0d637c1197fd65405ebd755ac9f86b,6/11/2018 4:30,89.9,19.6
36cd1ce42b6013f372ceb0a80b2a1b7c,1,4385083fee716d237634eed19cf376c9,54965bbe3e4f07ae045b90b0b8541f52,6/15/2018 11:00,49.9,23.5
4b673ab5e166be0e06ffbac98732264b,1,79ea753b9ec382b3bf6b03d449ac9b3b,6cf476a4ca74498db55cbccdaa9dcfb6,6/6/2017 19:15,314.99,18.91
a34ee4377977a9fb56e0f98a503f0dda,1,4520766ec412348b8d4caa5e8a18c464,16090f2ca825584b5a147ab24aa30c86,10/19/2017 13:14,40,15.1
0435b65bfd0a1cd1c48a82f5b405ea78,1,374fb6698c278b6af1c7b7c8fb95585e,6560211a19b47992c3666cc44a7e94c0,12/14/2017 10:10,115,8.06
6e546451c98a5df5fccb147e1c68827e,1,120fa011365fc39efe382cba4e50999e,da8622b14eb17ae2831f4ac5b9dab84a,12/29/2017 20:26,184.9,14.41
1613193aa6cbc8820d6b5c12536722a0,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,8/15/2018 8:50,170,30.44
886554d6a49f10154eb12b81a6c4ef4b,2,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,8/15/2018 8:50,170,30.44
e5f3aa7d16fea584333063fee66666b5,3,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,8/15/2018 8:50,170,30.44
b64b1539563ff515922bd124fd838863,4,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,8/15/2018 8:50,170,30.44
f11d42e75fda2da775eb7a258bc5c635,5,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,8/15/2018 8:50,170,30.44
06d6b5a626ba890f56dae296e1384f75,6,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,8/15/2018 8:50,170,30.44
23af56e201b15091e86aebe6bde84b2b,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,7/11/2018 22:15,55,37.3
66608d7d921ffa9c6409e0a80f383861,1,a7216be504e1ff211b67479ab193a552,a2e874074c877c5a05abae80ad6e488f,8/31/2018 17:55,69.9,21.13
15dbd4fa73037a8e8a6c619e4cffd46c,1,4d8e210a4855c77238ef8d6c145ff24e,79ebd9a61bac3eaf882805ed4ecfa12a,2/25/2018 23:07,124.9,18.12
d487835d01a5017cf60bdec36e5e8cff,1,437c05a395e9e47f9762e677a7068ce7,bf84056e679dbe9c69929847a40e338f,3/23/2018 17:09,59.89,15.3
a212cde404c8177ad20508a28c282082,1,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,12/19/2017 16:51,112.99,18.51
52b828f13e08788433adad4a7d135779,1,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,6/11/2018 15:30,125.9,23.46
edcc6b79e8394346ba3ba21b00b4055e,1,49770e2e1a22b61e15a13c2cbfbfcbbd,ac3508719a1d8f5b7614b798f70af136,12/21/2017 17:34,139.9,22.85
dacbba6fa0fb5bbe678d0d3007b0be10,1,c1488892604e4ba5cff5b4eb4d595400,1554a68530182680ad5c8b042c3ab563,1/18/2017 14:20,38.5,11.74
e3143ad1af7d0f2878a66a1cd565e4a2,1,0433830caca22b01a0f477d31307b043,ba90964cff9b9e0e6f32b23b82465f7b,6/14/2018 10:30,1999,46.47
bc58b90707a6d6fe11fa9a989c5a7269,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,11/10/2017 2:26,84.99,27.13
b7a418412fbab412e2a4da964aa235e4,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,6/12/2018 21:51,79.9,23.14
972c2e78e9af23a750a48184aadfca4d,1,054b1ab366729788a3717961085aec01,080102cd0a76b09e0dcf55fcacc60e05,4/9/2018 5:28,18,17.06
c6bbe896f3c4d0cc5969d1e46ecab29b,2,054b1ab366729788a3717961085aec01,080102cd0a76b09e0dcf55fcacc60e05,4/9/2018 5:28,18,17.06
31209eb386cfc93a1aeacf7d2da74f86,1,9cb67ae6cec5627ef21cbadcdb357054,542917da124346b47ea1ac79a93ce454,6/1/2017 12:32,101,42.86
44029f83c215c9ede6c231dda3ab2219,1,ff92ca9bb0b3f4ec00a9b76c9f68cb3a,ba90964cff9b9e0e6f32b23b82465f7b,5/17/2018 16:13,858.9,17.92
33ef079ec39c1b46e6e552e038e67c5b,1,72172e982e8b92155069e4201c92c0bb,9b013e03b2ab786505a1d3b5c0756754,11/24/2017 20:31,36.49,9.27
2f7201b5d9baf4deb546eefab3b7125a,1,10be5827cbcb06a81f220d46dafd0af0,1464afc72f696af775557a821c2e253f,7/10/2018 20:45,28.9,18.3
ab042583eff2cb1ffe2110a95da95d4b,1,362052fcdf7c9e3596a0a6c97536cdc3,b372ee768ed69e46ca8cdbd267aa7a38,2/22/2018 18:28,270,16.64
eb9236a155ca9a3bb5059cdb8e167724,1,5aad359a63cbb4fc35ead44346a3eeb4,d20b021d3efdf267a402c402a48ea64b,2/22/2018 9:46,10.99,15.1
e14b9bc8bd743ef2c1075fa8c73e52a6,1,e2e426d1332240070b0a836a854d057b,cce6ab8d1682639fe45ab70234f1665f,7/4/2017 17:10,34.9,16.6
56ab0ef6726f49b711b84ce62e305c7c,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,3/6/2017 9:41,69,24.97
65650a09e390bf885b72172fb90348cf,1,7cdffa73c5aa5471607b4ac982baa201,f84a00e60c73a49e7e851c9bdca3a5bb,7/27/2018 11:45,44.5,19.5
a4efaffc506a395c9cea7402b078c1e5,1,9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,5/24/2017 7:05,49.9,14.1
fcc69f39fe215a8ad61a1d1b1868d88d,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,5/9/2018 19:31,39.99,12.76
5f67e17e7b6a4989752e40276de7a0e7,1,980036ff323e235a27b7999d343a8990,e883aa812c37a7413226856f4579fe91,3/1/2018 20:50,69.9,34.29
632caa865e0a254b21fc0ce5e6d02006,2,980036ff323e235a27b7999d343a8990,e883aa812c37a7413226856f4579fe91,3/1/2018 20:50,69.9,34.29
2f6c001bbacba3575b0852b17b0c3dd1,1,b8e35c1ace7b632cf4b643d6d30e4e08,1554a68530182680ad5c8b042c3ab563,6/12/2017 22:15,39.99,19.59
a4907d55de6b9e1bbeffd51d8ea317bf,2,b8e35c1ace7b632cf4b643d6d30e4e08,1554a68530182680ad5c8b042c3ab563,6/12/2017 22:15,39.99,19.59
cdf2839409d0f62e2b2e61b62b72dc16,1,4914f8796af2ecd359fd8f44b9b92339,c826c40d7b19f62a09e2d7c5e7295ee2,12/5/2017 21:56,49.77,7.78
9cff15929217597cae032b555b2bed95,1,59f09deeea7c839a9212a19f3416b892,729f06993dac8e860d4f02d7088ca48a,7/4/2018 9:15,379.9,69.01
7f2f81a366f89b37109845799fc5bbf3,1,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,8/2/2018 11:10,48.9,9.09
a9cd6c2b2f5fb42940c49246ea7ce08f,1,e0d64dcfaa3b6db5c54ca298ae101d05,7d13fca15225358621be4086e1eb0964,6/15/2018 12:35,144,14.37
ea974c4643d1f84570ee374ac0b44475,1,13db47eae724e2848e12b71a617a3a41,7d13fca15225358621be4086e1eb0964,3/23/2018 11:30,467,21.15
0350e1e5b7265e23e84b1e467e0b6b82,1,ddc50b859563aa0b3d663559f3696690,7c67e1448b00f6e969d365cea6b010ab,2/8/2018 2:58,156.99,23.68
9a01e11eb3e82a6d9e7bd3f3acafa7ca,1,696c39c44288187022347dcb177ac304,97512d3fc193b2d1dfcdba0f9d1f0f8a,5/2/2018 15:12,63.99,11.15
13dabdb9dbb49bde13dd90285c2640eb,2,696c39c44288187022347dcb177ac304,97512d3fc193b2d1dfcdba0f9d1f0f8a,5/2/2018 15:12,63.99,11.15
b28cd85f7b7464e08e64f88fc6f6123e,1,d5ad2be418dec48e9d0c4745e431c384,3bb548e3cb7f70f28e3f11ee9dce0e59,1/26/2018 14:16,99.9,17.14
6596197a74edd396e3d34c53eff4ad6f,1,bb4dc25bd765b4b6beb85469e9b4bc55,b56906f7fd1696e043f1bcce164c487b,1/26/2018 9:13,65.5,12.8
2e8de999929cf628d91b5a78fb7c71de,1,cd9dfd413f60d6cdb25aa4a3e1960e59,0ffa40d54288e4f3499b8780dd0f144f,2/21/2018 18:10,65,16.21
9eee5730bfa05aa51dea08370c871abb,1,89b121bee266dcd25688a1ba72eefb61,2eb70248d66e0e3ef83659f71b244378,5/16/2018 21:15,79.9,18.44
66656ddf8a0954cd14d95c8d3ed6678c,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831,4/13/2017 20:25,112,14.95
121bf0ddd1c3d94dd344d3f0e81de607,1,87700264f353c44d18c38c328d1fcd25,080199a181c46c657dc5aa235411be3b,4/5/2018 3:27,179.49,16.14
b483e46d6e6756224ac7bfebadf91e15,1,c5038055690911ed8e218cceb07acdf8,f8db351d8c4c4c22c6835c19a46f01b0,1/24/2018 19:53,349.9,16.95
7ff3ca8faea7dab783c1b45a736fb744,1,ff5f8606556b625613f069a5a9a48966,8cbac7e12637ed9cffa18c7875207478,3/9/2018 20:30,47.5,20.84
ed74f58267e72cfff04845c801ae8bf0,1,a04087ab6a96ffa041f8a2701a72b616,53243585a1d6dc2643021fd1853d8905,1/15/2018 7:26,599,73.41
9216e5f315f7427f8bc325d861e071ec,1,51e3084a334ce75dc646c9c6eea90e37,8d956fec2e4337affcb520f56fd8cbfd,7/26/2018 4:25,24.53,15.27
e61b3892b434215d5575d1f4c1b94da4,1,ab5da1daa941470d14366f4e76a99dd2,d91fb3b7d041e83b64a00a3edfb37e4f,3/2/2018 9:35,26,16.11
75626319165f5a98618d8916fd5c6df8,1,056193fc88b3f131fae751356896b168,7a241947449cc45dbfda4f9d0798d9d0,5/30/2017 19:03,129.99,31.66
b16a6ea9c85cf3f6644f1529e04982da,1,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
71f2cb6a79279eae67ab5e770b2c2053,2,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
aeb12b49be31428bee39c92e36968325,3,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
fe9a6d1cc6a07629474a4ecb1ed9077a,4,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
23c4889b86a761e3cc76cecad70bff4f,5,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
2f2d19b0f7b592189062b9ba3eaecc16,6,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
e0b23ee5e7134cc220b6bbba915ee91c,7,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
9f98d6530155e3b3869f47e53834b562,8,5769ef0a239114ac3a854af00df129e4,b37c4c02bda3161a7546a4e6d222d5b2,10/6/2017 15:28,1680,28.01
2bfb6645f99e561b82bbdd84c98da7e1,1,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,7/2/2018 10:31,132.2,19.03
e0392865844b1934818565a516cf8bdb,1,6e1b14d3cbb5fb3a2c00351007127dfd,7a67c85e85bb2ce8582c35f2203ad736,4/19/2017 2:42,219.99,33.14
a4df4e468e42ed5687c3ee2e925239a7,1,c874b6cca27efc978feed6fd55b2985c,5dceca129747e92ff8ef7a997dc4f8ca,1/26/2018 18:16,499,59.16
1cbc4deb78977f04e2e3c262a613abc0,1,7fab1a1472fdd934397068931f63f3ca,3d871de0142ce09b7081e2b9d1733cb1,8/27/2017 21:15,69.9,11.99
8c98f0aff69a4ac8620e15058c497092,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,4/26/2017 21:10,169.99,16.4
c7a01909a06bdf140604711177208036,1,e9ba3ec00ccd563b43e5de69a74a43d7,fa1c13f2614d7b5c4749cbc52fecda94,2/14/2017 20:21,229.9,15.78
b86ddd788f0b18de16cd6562b3a9266c,1,f62cbf4416c9ef8e1b4e8d5279891f24,8b321bb669392f5163d04c59e235e066,6/22/2018 20:31,13.65,19.04
9fa33f47b8defffcb858b25dff6c55e6,1,b22934d8dedd07b3033be2bf6da70bcb,87d30a6a0cbf89356e49324971ab1d24,1/31/2018 2:58,46.9,14.1
eabfb81cf01d772d65405ff27c793ddb,1,b4af6057abfd298e3bddc365a8fe14ed,31561f325664a8a7aba4c8d0c3a9b3db,7/19/2018 8:44,119.9,23.12
a71763b37d5723556f170c6b45f540ed,1,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,4/16/2018 0:15,135.9,21.88
beeec4fe9275a411277354695e721252,1,0bb7cb61f1957f79dac582ab66ccdc1f,e26901d5ab434ce92fd9b5c256820a4e,9/14/2017 2:55,23.9,9.34
07f2e5679e13d0e45de9da85bb833558,1,a4aa7c1427c31344e5f7cc3d839fe562,66922902710d126a0e7d26b0e3805106,12/8/2017 21:14,110,36.43
30c26d11b6d707abbd543b6d1910106d,1,a42680488264322b4082817cfb32d64d,ed4acab38528488b65a9a9c603ff024a,7/23/2018 8:44,276.99,14.6
ca28049cbd8e65a6e26834584bb3d38e,1,f10f55939660d23138e46c72acb7498b,c4d51195486dc781531876a7d00453d8,6/15/2018 11:49,364.98,39.24
239f380355f65dcb68551f07d16fc4a8,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,5/10/2018 3:12,57.49,11.15
dca86af3a25e55e88e77e0197f4b6c2b,1,14555ba663de8689feacf1d0819cc3b3,dbc22125167c298ef99da25668e1011f,6/7/2018 19:55,119.3,18.67
98f7181cfa8722f0a06d9c025d5f71fe,1,b38b25d838ae0b8385e8cc68b9017644,fad44952713764836814be105382aee5,3/21/2018 9:09,180,8.29
3fa8403b65d7e40a6d9ceed8802b4d96,1,913b240ad06c85be83709dffc26d59f6,a5259c149128e82c9d6d46e0c1c812bb,1/15/2018 17:51,37.9,52.71
0df706c2c6b700754129d98ffef2b669,1,2582fbe637afdcd03817b1b16b78fd60,7142540dd4c91e2237acb7e911c4eba2,7/26/2018 10:55,59.9,43.22
bee896dee409e283b040fd0b5cd2ae16,1,ab29983671266e9f7c999f8c6ce26541,66fd84ee7528c0c0de85d0f44a73d5ab,5/5/2017 2:43,32.5,17.19
db88396cf9aab6635eb909ed423d6662,2,ab29983671266e9f7c999f8c6ce26541,66fd84ee7528c0c0de85d0f44a73d5ab,5/5/2017 2:43,32.5,17.19
26a232627994b0bdd4a4975bedde0e63,3,ab29983671266e9f7c999f8c6ce26541,66fd84ee7528c0c0de85d0f44a73d5ab,5/5/2017 2:43,32.5,17.19
914850b13acc6b7b75bed132fcc7d0bb,1,74fc0f00f12925f590846cc41144df80,e067ad2c1c0b48758eb1b5228bcf7a68,7/10/2018 4:31,37.9,12.93
777b4b0b8467866361a717d277ef1b1f,1,f5307d7c949134b78e68c51c13cc426e,c3cfdc648177fdbbbb35635a37472c53,8/16/2018 1:24,199.9,10.53
b16eb7a0c75d99f6818fc68dffa8f11d,1,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,12/21/2017 2:17,95.99,12.38
be3f2215558f0027b83b3a51e6454c3e,2,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,12/21/2017 2:17,95.99,12.38
b3443b9956f438b73ca1d434c1d209d4,1,1fd95182c672cf5b10c82207ca5dab97,7142540dd4c91e2237acb7e911c4eba2,10/4/2017 23:24,69.9,16.25
f13e2dd2c1c2f64bad1edb05bf4f241c,1,d3a8b40808854363a045f0f4131b0894,218d46b86c1881d022bce9c68a7d4b15,3/8/2018 13:35,113,13.81
9b189f6cf2ef734a7dd0419ed3c64d99,2,d3a8b40808854363a045f0f4131b0894,218d46b86c1881d022bce9c68a7d4b15,3/8/2018 13:35,113,13.81
0e91a45e000263f1a4d58c5ecb5a52d7,1,ce6bbfa347690099b21b9d688772d5ab,c9c7905cffc4ef9ff9f113554423e671,3/1/2018 19:27,169.99,15.95
296b1479f16b9b8b7ac30b42d5b35c49,1,1b0e39ec889889ea1d492603d8512bfb,e26901d5ab434ce92fd9b5c256820a4e,6/21/2017 11:30,39.9,15.1
5e6786653a325a061d408b04a91c0233,1,cd46a885543f0e169a49f1eb25c04e43,710e3548e02bc1d2831dfc4f1b5b14d4,2/12/2018 17:15,99.99,19.94
8ddd6fc19a466ec0847fec42d69824c6,1,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,6/20/2017 18:10,34.9,9.34
4d19a84d4fe92e95e982b879faa52c20,1,f83c9874b5b5044ea58fef1be68c1ea8,2e90cb1677d35cfe24eef47d441b7c87,7/3/2017 11:05,132.7,25.68
b65d2760746d1872f57f872c7c881c4c,1,dca18a6e2fb6da75092ed874094ed7b6,5656537e588803a555b8eb41f07a944b,6/5/2017 9:25,31.89,15.79
b669dbb8187ebd3a27a9d710d9e53194,1,3ecb405a579723d0b1b5161dd32daf28,b64d51f0435e884e8de603b1655155ae,7/25/2018 11:23,12.99,7.39
c1fbc5439e7dfc2d85fef29b7353bbdf,1,9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,7/11/2017 17:18,49.9,7.78
469a464be162099fa2c0e8f1cfc871db,1,d285360f29ac7fd97640bf0baef03de0,2eb70248d66e0e3ef83659f71b244378,7/25/2018 3:05,154.91,16.18
3c901df8e80c646961877910379f4c1d,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,5/17/2018 18:53,29.99,15.16
1e648b21368a3ed91634edf2b262d33c,1,5373e18844eec682770d139ba29cd32c,efcd8d2104f1a05d028af7bad20d974b,11/3/2017 8:10,50,15.1
df66e94131ba6d4c45c7b0f75680d29b,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,1/18/2018 13:49,49.9,13.37
e95fc2995e8119f6216b0fed9887ef3b,1,8bab563be2e3316280e3990af91da7b7,128639473a139ac0f3e5f5ade55873a5,4/5/2018 20:08,18.9,13.47
fc56d6734e3fc6fa34d7e752a49bf25b,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,6/21/2017 15:35,39.9,17.63
3928ee08774d7c7850f58871b25ce3ec,1,561cea7963070b5a99b20b962862a0e1,4830e40640734fc1c52cd21127c341d4,12/26/2017 9:51,19,16.11
9a697390de6da65c977ba337071a06a3,1,2efbce46d36d9af306d4300db163b276,b494891378bd8f4560abe576c52deacd,8/2/2018 11:45,119.9,15.94
ade5be9864c75127b5d9dbec4850da34,1,74b682dc1f077ca680e639b504f4effe,d91fb3b7d041e83b64a00a3edfb37e4f,3/8/2018 9:30,35.9,11.85
2cbb35d23159c9f44b1e6ee4735181d2,1,f1da618218e0af87b633532b561f5e6d,b8578d2d823bd8e251f6fdd02b40902d,5/22/2018 18:57,149.9,23.98
939b9bfbbe679418ac73646f380353ec,1,cd89ce90d4c33b04851f90bcf1ec521a,34056b8b55c1775a22af2331670a799c,3/30/2018 12:30,124.7,19.84
4c3499a7df623b40778ee01a90811a2f,1,ff28477a5bcb2fc34bb86a6c2eea1566,ebd2d60905fb58271facef5596b620d3,7/30/2017 21:50,239.9,17.31
04b7738ad5fbb213eeb7a2145bea8242,1,99008b78e9206243c95a95cf02a71905,40d54b51e962dbe09cabbcfd33298dee,4/27/2018 10:30,269.9,12.51
cb2ca9584ce09074196d8fa3f3ae804b,1,81a3d1dc085d3226530f23cd4af5030b,0d33a55da925bbf1ff02af5f6059fc7f,8/3/2018 13:24,35.9,9
3e52730ef2fac6c1dc97b85aa5180ff0,1,ccf72249cc35d9121279de015c5657fc,c68fb906c8f4b4b946d8386bfa6e5467,9/8/2017 10:50,46.9,28.75
