order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
3b14820d642ea72e95df3289b6539c1c,d6d14552ae24882f995122185c4c9b1b,delivered,2018-04-02 13:01:00,2018-04-02 13:10:00,2018-04-04 23:42:00,2018-04-12 17:12:00,2018-04-23 00:00:00
32e4fa9bb468884309b58b9348de70c3,91f7ba105111f895086a17fe5417431c,delivered,2018-07-04 16:49:00,2018-07-05 16:33:00,2018-07-05 14:50:00,2018-07-07 14:41:00,2018-07-23 00:00:00
813f8916cd12b887b0fa271f3263a4d3,ff00a7bfd5542ba2d44181eaf5485722,delivered,2017-04-13 17:26:00,2017-04-13 17:42:00,2017-04-18 14:51:00,2017-05-09 12:49:00,2017-05-10 00:00:00
4df92d82d79c3b52c7138679fa9b07fc,a3d6e70f3986099ed45ef4b3ac960019,delivered,2018-07-24 11:32:00,2018-07-29 23:30:00,2018-07-26 14:46:00,2018-07-27 18:55:00,2018-08-06 00:00:00
27f9fff9f14236589804b62bce39f526,5a3bc3042d393b11573b5ef67e6f9a0e,delivered,2017-07-05 11:55:00,2017-07-05 17:42:00,2017-07-06 13:55:00,2017-07-17 19:02:00,2017-07-31 00:00:00
142ac5357e541e5881d26fc5eb5f3754,421816b9aae0de4a978a9b3005e5127c,delivered,2018-04-30 20:24:00,2018-05-01 03:15:00,2018-05-03 12:27:00,2018-05-09 19:50:00,2018-05-15 00:00:00
f833a0260cb98fa615a517d4e4a8cdf3,333062649ca3fb7c4f05d89806c0ab4c,delivered,2017-05-03 14:31:00,2017-05-03 14:42:00,2017-05-04 13:08:00,2017-05-10 11:34:00,2017-06-05 00:00:00
9d48a2dfef2e0cb6155f816b9bf8489c,595cf86a8e2928ebab3f60b9161fca89,delivered,2018-05-25 22:10:00,2018-05-25 22:32:00,2018-05-28 15:02:00,2018-06-01 14:46:00,2018-06-19 00:00:00
9dc8d1a6f16f1b89874c29c9d8d30447,854f983619b24efc2aa702bd11f207c9,delivered,2017-10-12 13:33:00,2017-10-12 13:49:00,2017-10-17 15:42:00,2017-10-24 20:17:00,2017-11-06 00:00:00
d83706c29baf36eedf5e8adfb0da304e,13b7ad9037c0906ddddf4671337aacfb,delivered,2017-03-13 11:36:00,2017-03-13 11:36:00,2017-03-17 15:12:00,2017-03-27 14:12:00,2017-04-12 00:00:00
9472d3c8a0ad463cbfc89897334431da,b7e5bee0c729f6d947ea3b7c6cd7ef0b,delivered,2017-11-20 16:21:00,2017-11-21 09:50:00,2017-11-22 19:48:00,2017-12-21 14:22:00,2017-12-12 00:00:00
e811880120e802367a37c73fdbc0a7a2,50bf56304211dfe00c06f3eef86f49fa,delivered,2017-11-26 15:47:00,2017-11-26 15:56:00,2017-11-28 21:09:00,2017-12-14 00:37:00,2018-01-02 00:00:00
d4ab8a264235be36f72a07621046d082,508c98640dab1de30b6663686fac065c,delivered,2018-06-01 15:34:00,2018-06-01 15:52:00,2018-06-05 05:40:00,2018-06-12 16:32:00,2018-07-12 00:00:00
b417d44c131fe6470b3226c7b59f6a8f,2173c184771a8a19f6fc87d8b3dea9e0,delivered,2017-12-23 15:50:00,2017-12-23 15:58:00,2017-12-26 13:33:00,2017-12-30 01:39:00,2018-01-23 00:00:00
f049e19134a95d09c806851a5ea1872e,a4f866fffea84c408569acad1def536b,delivered,2017-12-01 07:15:00,2017-12-01 11:32:00,2017-12-06 23:17:00,2017-12-14 15:08:00,2017-12-26 00:00:00
e5d48f5d3719ee190629a850e362dc57,6e353700bc7bcdf6ebc15d6de16d7002,delivered,2017-12-03 20:22:00,2017-12-03 20:31:00,2017-12-04 21:43:00,2017-12-11 22:47:00,2017-12-20 00:00:00
407408433ee2a9ed77984aa5a06e2b2e,6d699e3ab0fd90fffb3d1379d937de77,delivered,2017-10-04 11:31:00,2017-10-04 11:49:00,2017-10-04 17:48:00,2017-10-09 23:02:00,2017-10-31 00:00:00
a0411a1811cf1c3c1312372cb0495c6f,8fb95d3058d1550dbae71bb2098ea0ed,delivered,2018-08-21 20:36:00,2018-08-21 20:50:00,2018-08-23 11:39:00,2018-08-27 23:05:00,2018-08-31 00:00:00
0fc34e566d3273325c404c113f4a8b2a,23451e6d4d21c9cdcfa7677e95ac53d8,delivered,2017-11-02 14:51:00,2017-11-02 15:10:00,2017-11-06 20:28:00,2017-12-01 18:06:00,2017-11-27 00:00:00
50c71607b83f5edc9a65e7c7d9910b1a,e0c77096ebcb9aedc1c613ac43e0ccfc,delivered,2017-06-23 11:23:00,2017-06-23 11:35:00,2017-06-26 08:03:00,2017-06-30 15:27:00,2017-07-17 00:00:00
3c3fa8869e142a240f57aef59c095f6c,917cbf45438cc596762f48ca009bbcff,delivered,2018-05-10 16:04:00,2018-05-11 03:50:00,2018-05-17 14:56:00,2018-05-21 23:56:00,2018-05-29 00:00:00
5b96fa278c2b3c1e29c190ef1b651d08,6f5499775cd1db11fedb4da2ba0fee19,delivered,2017-02-13 09:35:00,2017-02-14 04:03:00,2017-02-16 12:48:00,2017-03-01 11:37:00,2017-03-14 00:00:00
b3206cf64b7cd1480a6c6f9912b20666,06bf021cebd25d2cfceae152a5956e04,delivered,2017-09-13 20:30:00,2017-09-13 20:44:00,2017-09-14 19:52:00,2017-09-19 20:12:00,2017-09-29 00:00:00
33209e0f87b2ed543a0876812c9c5c40,befe184e4eb181470e6063a1a368a093,delivered,2018-04-11 14:59:00,2018-04-11 15:12:00,2018-04-12 18:49:00,2018-04-13 19:04:00,2018-04-27 00:00:00
ea337f88a8c5cab4e99da87460f1b99e,07cbe547b6dec2535abda65b57733754,delivered,2017-03-19 23:15:00,2017-03-19 23:15:00,2017-03-21 09:17:00,2017-03-30 14:43:00,2017-04-10 00:00:00
c82430e4a84f03b67cc2a82fecd873f0,273a046207e0ef2179645ef8ef4892b8,delivered,2017-11-03 12:56:00,2017-11-07 07:30:00,2017-11-07 19:33:00,2017-11-21 18:23:00,2017-11-29 00:00:00
c3664571c21d82f7d8ada5770af419f9,48ed31e735f1c420ed6ca3637b7c744d,delivered,2017-11-27 19:41:00,2017-11-27 19:58:00,2017-12-05 20:26:00,2017-12-11 15:28:00,2017-12-15 00:00:00
ad7ddb009f1bcd6c40cb1106471c292c,0eed1698388ba8c1fe0efa37ba6f269d,delivered,2018-07-18 16:16:00,2018-07-18 16:30:00,2018-07-19 13:34:00,2018-07-24 15:08:00,2018-08-06 00:00:00
a865adb8bec2475e30e835eaf1b9e7d6,5cb2307ae35b44c9dd90f76c649b99b5,delivered,2018-05-06 10:27:00,2018-05-06 10:53:00,2018-05-07 15:00:00,2018-05-14 20:31:00,2018-06-04 00:00:00
ac85808794ef111b4689bbdb5ea7f2c9,9cec617fc8c3c3bce39b8133c29efad9,delivered,2017-11-11 12:10:00,2017-11-11 12:26:00,2017-11-16 20:12:00,2017-11-25 13:51:00,2017-12-11 00:00:00
9d513821c0477231fc7c1bfd684d13d8,00bb2dd15521a8a428bb530b4cabb403,delivered,2017-02-20 21:31:00,2017-02-22 06:50:00,2017-02-23 07:23:00,2017-03-21 10:35:00,2017-03-17 00:00:00
39a0eaa2a980c810beaf68d76e52fa96,c09a03c98715b144a33f291d19c17741,delivered,2018-03-07 17:53:00,2018-03-07 18:10:00,2018-03-08 18:33:00,2018-03-14 18:48:00,2018-03-23 00:00:00
cf3d593f97ce4a58adbd6b488579fa36,07cbe02494c601060a293c344a4e4fcf,delivered,2018-06-24 08:21:00,2018-06-26 05:37:00,2018-06-26 13:54:00,2018-06-27 12:58:00,2018-07-05 00:00:00
8ca57f2b32c00588cab243b2115441f5,93bc0b64da3fd759da11c9a5baa501e9,delivered,2018-08-06 18:45:00,2018-08-07 06:45:00,2018-08-08 16:18:00,2018-08-18 11:48:00,2018-08-30 00:00:00
65d7e9625cc211f641191203e231ac24,5fdc897ca5f1dfbeecfb4f55ceccd011,delivered,2017-08-04 10:46:00,2017-08-04 11:03:00,2017-08-04 19:42:00,2017-08-15 14:43:00,2017-08-28 00:00:00
ad2b0f4fd912cd3c834e5976c46b75b7,2ad0fa5dbcc34ae3e276ceb5eeb3fd33,delivered,2018-05-03 14:31:00,2018-05-04 11:35:00,2018-05-07 15:23:00,2018-05-09 17:08:00,2018-05-22 00:00:00
c432ba5b3bb83966c1b66696c395a2fb,02f615f19af07c54a0d4653308f6674b,delivered,2017-12-02 07:55:00,2017-12-02 08:59:00,2017-12-04 22:09:00,2017-12-06 19:04:00,2017-12-27 00:00:00
62fe29a53926ef67e73c4b5f3e1ba6f3,3f3a10ec410c8efb0ca799fa7705d07e,delivered,2018-01-01 23:15:00,2018-01-01 23:26:00,2018-01-05 18:32:00,2018-01-09 17:09:00,2018-01-24 00:00:00
769cad60df1d40dccfd5ec163be24654,473e95fa97e4514de9a2fe364bf4680f,delivered,2017-09-03 15:21:00,2017-09-03 15:30:00,2017-09-19 23:57:00,2017-09-25 20:56:00,2017-10-10 00:00:00
48a928c553c276852b35ce90fedfeee2,dd925b2d7036191dddf80b8d2ad36162,delivered,2018-02-03 00:18:00,2018-02-03 00:32:00,2018-02-06 00:42:00,2018-02-24 17:38:00,2018-03-07 00:00:00
40ef667b4259d5f521a0fd1a093d0415,65f66bced8bf7a1879abfeef1efd54e7,delivered,2018-07-11 19:25:00,2018-07-12 04:06:00,2018-07-12 15:04:00,2018-07-13 17:45:00,2018-07-20 00:00:00
7f97f025c45cac922275120fdee4e062,c6f9b478f1fd8409f4220e7c2a0b35f0,delivered,2017-02-07 12:01:00,2017-02-09 02:43:00,2017-02-10 14:04:00,2017-02-17 17:06:00,2017-03-02 00:00:00
00125cb692d04887809806618a2a145f,2894d1f67d717f4ed8bde367b17e0005,delivered,2017-03-23 12:21:00,2017-03-23 13:05:00,2017-03-27 08:58:00,2017-04-07 15:32:00,2017-04-20 00:00:00
eba75422c6a2414d3cd8289123e64200,46d2e019708c24dcdd7876d13010570b,delivered,2018-07-30 18:25:00,2018-07-31 03:55:00,2018-07-31 13:55:00,2018-08-07 14:21:00,2018-08-24 00:00:00
626e4ba4ac663dadb68a6fe4b0d7b8d4,8d13b315c8e8e3d9011c9e9267cb8a70,delivered,2018-02-09 15:26:00,2018-02-09 15:54:00,2018-02-14 16:39:00,2018-02-28 20:07:00,2018-03-09 00:00:00
3ec2c982a9497e2aa32da12b18ce7266,80b2dd0afbb9c18f5cce702acc2947b9,delivered,2018-05-04 20:19:00,2018-05-04 20:30:00,2018-05-07 14:32:00,2018-05-18 16:03:00,2018-05-25 00:00:00
98e54ac24cb241c366307ed88ae84902,f9cebccb059f0b4d65601c2a6cf4ef82,delivered,2017-11-26 12:15:00,2017-11-26 12:34:00,2017-12-11 22:27:00,2017-12-21 21:17:00,2017-12-27 00:00:00
18d686f1bb1270182c646fe337459d79,ea8c40305a2e6dfa376b4a22ae8f9f6e,delivered,2018-02-15 15:07:00,2018-02-15 15:27:00,2018-02-17 00:14:00,2018-03-11 19:28:00,2018-03-07 00:00:00
93b82c635931ca55e5d20e0d095507ce,a96f1353d402e430810a0e6242a36083,delivered,2017-08-31 05:31:00,2017-08-31 05:44:00,2017-09-11 17:26:00,2017-09-12 19:43:00,2017-09-13 00:00:00
c5e754f77f6f127371e929ccb707fce3,891deeb7a50f52a5a2a5970152b3864e,delivered,2017-02-11 10:53:00,2017-02-11 11:05:00,2017-02-20 03:54:00,2017-02-24 10:37:00,2017-03-17 00:00:00
0f8532e6a9c1e86b215fda5c13f37fad,f9498c1d633509de995d09aeee4f67c9,delivered,2017-05-08 14:59:00,2017-05-10 02:42:00,2017-05-19 17:52:00,2017-05-24 13:25:00,2017-05-29 00:00:00
4fe2fd5509bca02cbd39aa5b3eeb2a8f,ad21255ff9650ff11d50513eff3eed15,delivered,2018-08-27 13:57:00,2018-08-28 04:04:00,2018-08-28 10:34:00,2018-08-30 00:36:00,2018-08-31 00:00:00
46c22ce0488991c798933effd2b57574,a86314eff3e69dc24f43d56010778157,delivered,2017-02-06 15:43:00,2017-02-06 15:55:00,2017-02-08 15:48:00,2017-02-20 17:08:00,2017-03-03 00:00:00
cd864dfff08db3d739750d749ec053b3,ce303f783b5f596243cf7100d6b848a6,delivered,2018-01-16 10:02:00,2018-01-16 10:12:00,2018-01-17 18:51:00,2018-01-23 21:25:00,2018-02-14 00:00:00
b65067f5a1e9e4aea30dae0dc505119b,e811ef51626307094e57cf8d443dd4fb,delivered,2018-05-18 11:26:00,2018-05-18 13:06:00,2018-05-18 13:31:00,2018-05-21 18:08:00,2018-05-28 00:00:00
31426d292a5d34315a18ac11d6eef7eb,5bc405425b97198b8eb4ac336d490ebd,delivered,2018-01-22 19:19:00,2018-01-22 19:36:00,2018-01-24 16:28:00,2018-01-26 18:59:00,2018-02-14 00:00:00
eafef0e6c44f121531569a69a318c3b3,4fcb81008b393431f4da5ee341b186bf,delivered,2017-11-29 13:03:00,2017-11-29 13:12:00,2017-12-04 19:18:00,2018-01-09 16:32:00,2017-12-27 00:00:00
1f6405caa14a2debb88594b0471ed340,6a838ac68f33f20d8149fde39fe6f294,delivered,2017-12-26 02:35:00,2017-12-27 04:08:00,2017-12-28 12:29:00,2018-01-05 20:32:00,2018-02-05 00:00:00
2ed75ffbf396fcdc6341f17d1a16ef5d,eaaf5c1a77ed8abe964046535ec9f4de,delivered,2017-12-12 20:54:00,2017-12-12 21:11:00,2017-12-13 17:19:00,2017-12-14 22:57:00,2017-12-29 00:00:00
c0e59bb74c6b71dbd39b3073120e957d,9607a8fb005a71d577150fdfef27ca41,delivered,2018-08-04 09:09:00,2018-08-04 09:45:00,2018-08-06 14:28:00,2018-08-09 21:05:00,2018-08-16 00:00:00
10918fe4d665fda80034712895c2b92f,1268526bf0726490d03a27535d35b390,shipped,2017-06-26 07:04:00,2017-06-26 10:32:00,2017-07-04 11:27:00,,2017-08-03 00:00:00
64a9f2b487f66506d463ca18152280e8,aec8714e858d57cbd3ce1be905ec2477,delivered,2018-02-24 08:45:00,2018-02-24 09:47:00,2018-03-01 21:38:00,2018-03-02 21:51:00,2018-03-27 00:00:00
e5e6a20a4c3fbe6ee280c01f8fe279cc,a842a362a7fd195daa06e2d9ba915df8,delivered,2018-08-05 11:05:00,2018-08-05 11:15:00,2018-08-07 14:21:00,2018-08-14 18:06:00,2018-08-15 00:00:00
6d46f8b7f485ad93146f9880682d4eb2,e1c0318960b73aa3bd90b9500f7ba6fc,delivered,2017-11-26 11:38:00,2017-11-26 11:54:00,2017-11-27 20:12:00,2017-12-05 19:23:00,2017-12-15 00:00:00
011b142c9e082a5c1d10e0a88cd9c8e8,9edeb727de2970d9bda3186ff2300fa5,delivered,2018-03-23 11:43:00,2018-03-23 11:55:00,2018-03-27 03:14:00,2018-04-14 19:18:00,2018-04-16 00:00:00
cd0019d8419b82109ff269d8b4e18791,41b200d1ce8675f154c91c2da887bcee,delivered,2018-05-17 07:17:00,2018-05-19 02:58:00,2018-05-22 17:15:00,2018-06-03 13:06:00,2018-06-07 00:00:00
fa859e78da068661b096bfb4466ded18,5e1ecc3b5555b47d25e18d3344669ca9,delivered,2017-12-09 17:13:00,2017-12-11 17:11:00,2017-12-13 20:16:00,2017-12-19 11:59:00,2018-01-18 00:00:00
7753606fb1d0067848f8a1a7ae5abefa,9ed93ef87e36da017477c052dad73c59,delivered,2018-05-02 13:17:00,2018-05-02 15:58:00,2018-05-04 15:20:00,2018-05-23 17:51:00,2018-05-16 00:00:00
3606d0126c19d4197f835572f5162c20,c1a1def640f9f4a3b89c915eeeea42f7,delivered,2018-01-25 19:46:00,2018-01-25 19:53:00,2018-01-26 18:52:00,2018-02-22 23:49:00,2018-02-20 00:00:00
4d2d8a4224215f680cc5221011347401,312717df001c44ebdb42e350eb3d20b9,delivered,2018-03-01 12:43:00,2018-03-02 02:10:00,2018-03-02 19:08:00,2018-04-05 17:12:00,2018-04-02 00:00:00
87386e2485df1ab61a6d060a092e4d6f,f0eccf2fbfbabd057700f535e10d1493,delivered,2017-11-16 23:40:00,2017-11-16 23:50:00,2017-11-17 22:32:00,2017-11-29 10:41:00,2017-12-13 00:00:00
91bcade2288597459e1dbce52d6d0ef9,43d41bd3cc4f7b5cfb987d9d662c18c0,delivered,2018-01-04 13:14:00,2018-01-04 13:29:00,2018-01-10 20:24:00,2018-02-09 00:44:00,2018-02-02 00:00:00
df8e5e994bcc820fcf403f9a875201e6,3810ae52bde69bed0acd162b5c18aadb,delivered,2018-08-01 13:30:00,2018-08-01 13:44:00,2018-08-02 14:20:00,2018-08-06 22:28:00,2018-08-17 00:00:00
3480c6733692db0895d7f240dc18d9d6,b550b22f8a92af4e89c41f27b2330b48,delivered,2017-10-17 15:58:00,2017-10-17 17:14:00,2017-10-18 18:47:00,2017-10-21 15:01:00,2017-10-27 00:00:00
b028c30dc8af213ae4c26a64446211db,41ce2a54c0b03bf3443c3d931a367089,delivered,2017-11-16 16:20:00,2017-11-16 16:35:00,2017-11-21 17:45:00,2017-11-23 22:58:00,2017-11-29 00:00:00
7845a2492ab1b4f2cf3d56c7b8da1446,c4a111edfb69bcf3c00710ccfd23575c,delivered,2018-01-18 12:35:00,2018-01-18 12:56:00,2018-01-18 23:42:00,2018-01-23 21:51:00,2018-02-09 00:00:00
b3ceb7d2c66651bd0f6531ffba8745fb,8118922685d2e2c0205f060be4f2579c,delivered,2017-09-08 14:56:00,2017-09-09 05:04:00,2017-09-12 00:51:00,2017-09-20 19:27:00,2017-10-03 00:00:00
c4cffa375b754170e9823a1fe9ac75bb,b5b0ed31ff924e46f8566027d9d2d62f,delivered,2018-07-29 00:48:00,2018-07-30 19:31:00,2018-07-31 17:58:00,2018-08-04 18:26:00,2018-08-10 00:00:00
d44b754260def6c94daa9e661e530044,ba6845ad2c65cc4403e9df8f292d5d36,delivered,2017-04-25 21:33:00,2017-04-27 13:15:00,2017-04-28 17:52:00,2017-05-09 16:43:00,2017-05-16 00:00:00
f9fe35b6ddb4b18faa9a9a683e20eaea,079da973ecd0fb654da4ffdb946c9ea1,delivered,2018-04-26 09:49:00,2018-04-26 10:35:00,2018-04-26 14:16:00,2018-05-03 22:41:00,2018-06-06 00:00:00
d52140bee663636aa4f6057e50bc06a3,7eab558047c9de47137ad379d5daa36b,delivered,2018-03-01 20:30:00,2018-03-01 20:49:00,2018-03-02 20:35:00,2018-04-16 16:24:00,2018-03-27 00:00:00
cfa4fa27b417971e86d8127cb688712f,73b78086ff774603121ae9c25de7056c,delivered,2018-08-16 09:44:00,2018-08-17 03:10:00,2018-08-17 18:55:00,2018-08-29 01:41:00,2018-08-22 00:00:00
3ad68235680db3c8a491e0362402fd96,05425c98e35d762211742df2a2b30af0,delivered,2018-01-25 08:43:00,2018-01-25 08:56:00,2018-01-26 12:46:00,2018-01-31 18:51:00,2018-02-09 00:00:00
df6e64a3be9ccea48c3bfe8e096e8749,de27e7ae8adefd14b55e07db50c5c037,delivered,2017-08-16 08:00:00,2017-08-16 08:10:00,2017-08-21 13:54:00,2017-09-01 20:41:00,2017-09-08 00:00:00
bcdbb3b243d4e882503b919785e2343f,0ebcaedcc19c16f38153ce813742e545,delivered,2018-05-21 13:16:00,2018-05-22 09:36:00,2018-05-22 12:23:00,2018-05-28 16:38:00,2018-06-13 00:00:00
3acf8c12de0c5a31ce57671e97cb48a1,841a10b36f795c595b69ae09ee5b34b8,delivered,2018-05-12 00:18:00,2018-05-12 00:31:00,2018-05-14 14:54:00,2018-05-17 21:52:00,2018-06-04 00:00:00
112f6cd3047e7f158607233e26206398,add018da2166a6af8cb006fc6d79a819,delivered,2018-01-03 16:29:00,2018-01-04 05:16:00,2018-01-05 19:36:00,2018-01-12 23:18:00,2018-01-26 00:00:00
598cd40a798aa27cded050fe918ffbe7,6e067aaac313f893bd40273d8d75027f,delivered,2017-08-31 09:31:00,2017-09-02 02:45:00,2017-09-05 21:35:00,2017-09-06 14:43:00,2017-09-13 00:00:00
ac244956f757aeeb76242334254bf9a5,e3b0b1f2ba0407dc084bffc65ca80479,delivered,2017-07-12 18:45:00,2017-07-12 19:03:00,2017-07-14 20:43:00,2017-07-25 21:54:00,2017-08-14 00:00:00
4c460fdf49b517270b6258ba2d3c1ef9,a8f872fdfb3b8e0f840f4224b38bdab2,delivered,2018-06-14 18:37:00,2018-06-14 18:58:00,2018-06-15 14:17:00,2018-06-16 10:12:00,2018-06-29 00:00:00
118045506e1c1dda060171af43fe11b4,53f05b7e71451b8e943a7394f5d3edb4,delivered,2018-03-08 19:06:00,2018-03-09 19:08:00,2018-03-13 21:24:00,2018-04-11 12:53:00,2018-04-04 00:00:00
18bf036204cea32b152a8e2a2f2bab40,151260cb5d9b3c220d0af50c81c329a9,delivered,2017-05-08 16:31:00,2017-05-09 16:35:00,2017-05-11 13:44:00,2017-05-15 19:27:00,2017-06-12 00:00:00
ec07555943e04d757937a8bea3a75ed7,3d5688f7c319b63b11b8d1c8dc5e6abe,delivered,2017-11-16 13:18:00,2017-11-17 04:06:00,2017-11-17 19:12:00,2017-11-27 21:59:00,2017-12-08 00:00:00
825c221a4e981f278e9c5ec6ead83a3f,3ec01ba0003c6a5bdea2b11f450c05dd,delivered,2017-06-29 23:08:00,2017-06-29 23:23:00,2017-07-06 14:05:00,2017-07-10 13:48:00,2017-07-19 00:00:00
371f13dd168ce30a881e0db8cf3929fb,e608c716333c772e7174a92759e01e7b,delivered,2017-08-26 10:26:00,2017-08-26 10:35:00,2017-08-31 19:42:00,2017-09-12 20:52:00,2017-09-27 00:00:00
6699d7eb202a80ad0dd024134fe5ed60,8acb24dc82680660e0270890fd0b5a0b,delivered,2018-01-15 00:14:00,2018-01-15 00:29:00,2018-01-15 21:33:00,2018-01-24 20:18:00,2018-02-19 00:00:00
c046779e1ef14c11e325b9b9a46d610d,fdacde7b057f261f8f39ef2cf078df68,delivered,2018-06-05 19:53:00,2018-06-06 02:53:00,2018-06-07 13:02:00,2018-06-09 20:03:00,2018-06-21 00:00:00
4b81496f1e0fd587a7394ba1e1b8aebb,8dca32263f9981caeed36ea29320bbda,delivered,2017-03-04 09:55:00,2017-03-07 04:05:00,2017-03-08 17:24:00,2017-03-14 07:24:00,2017-03-23 00:00:00
b3e2b81932a8bc32dfffd128937c3c5e,23a013f994d227fe094eb1d379891c58,delivered,2017-07-04 23:29:00,2017-07-05 17:36:00,2017-07-07 13:11:00,2017-07-10 19:07:00,2017-07-18 00:00:00
62fcfe5da58296dface200da2e196fcd,c64c7fed4cc7e3fa5557d8fc6f9625d9,delivered,2017-05-19 14:12:00,2017-05-19 14:25:00,2017-05-22 12:47:00,2017-06-01 16:15:00,2017-06-12 00:00:00
ac71263052acddd3b2031b5937f8fc30,7b433ce132416a12007e29dcb1a01ce9,delivered,2018-04-24 22:18:00,2018-04-25 22:10:00,2018-05-02 15:20:00,2018-05-04 21:18:00,2018-05-15 00:00:00
9db49839ad325c2bf4303df727694be2,1574c920aca2273ed1f13f060bb93e19,delivered,2017-09-13 17:53:00,2017-09-15 02:24:00,2017-09-20 13:35:00,2017-10-03 21:13:00,2017-10-16 00:00:00
390d4039e108e33c6a93031f5f3f9e0d,d752eeb06a08c63e9e3ddf157415a78e,delivered,2017-11-20 11:44:00,2017-11-20 11:56:00,2017-11-21 15:47:00,2017-11-30 22:04:00,2017-12-08 00:00:00
f633c884a99eb63866600655356d973e,21ff3e20f59960be865825e412190684,shipped,2018-04-04 00:33:00,2018-04-04 00:48:00,2018-04-05 19:16:00,,2018-04-25 00:00:00
b8bfafcbe46deea4900feeffb2d6afaf,4cd274ce8ba240b1cff6480fa9911df1,delivered,2018-01-19 18:07:00,2018-01-19 18:20:00,2018-01-23 17:21:00,2018-02-01 00:08:00,2018-02-14 00:00:00
16e38caa92e342c7780f68832f832d4d,256af5f66a15afc03fb926c9bba1a671,delivered,2018-05-07 01:09:00,2018-05-07 16:52:00,2018-05-07 15:09:00,2018-05-24 00:31:00,2018-06-07 00:00:00
c272bcd21c287498b4883c7512019702,c4357c0fbb69c53822f3690047baa057,unavailable,2018-01-31 11:31:00,2018-01-31 14:23:00,,,2018-02-16 00:00:00
6d710101fb9f067dd5385ea1b6021946,891df15998426e9d609b7f363a555ce4,delivered,2018-05-31 10:16:00,2018-05-31 10:30:00,2018-06-12 14:23:00,2018-06-13 18:22:00,2018-07-11 00:00:00
d5af7f6e2db2c527fe19decfc2d37a83,9fda2760c2553bd90eae1b616776cb44,delivered,2017-07-31 20:47:00,2017-07-31 21:15:00,2017-08-02 20:52:00,2017-08-04 21:04:00,2017-08-25 00:00:00
49e19ca07e42bde08630a08e50ad980e,282c2609c98cc89cc5ca74f59de5632a,delivered,2018-05-31 17:47:00,2018-06-01 17:53:00,2018-06-08 11:18:00,2018-06-15 19:14:00,2018-07-05 00:00:00
ed3b269b4badaf0126050c9d4f7b854c,c7a3d38f91df1c3b930e3c8ac667868c,delivered,2018-07-12 22:14:00,2018-07-12 22:25:00,2018-07-18 07:50:00,2018-07-23 17:48:00,2018-07-27 00:00:00
6ac882284d5fcde113962e178ba0edbb,f167fa9affafb87b17bfe226d61fec0d,delivered,2017-12-07 15:40:00,2017-12-12 03:49:00,2017-12-13 22:07:00,2017-12-20 19:05:00,2018-01-09 00:00:00
5e0311cb517d342851ca3b346cd4c5ab,0a2883594e4e7a4a978b205dd7bcf909,delivered,2017-12-10 23:35:00,2017-12-10 23:49:00,2017-12-13 17:13:00,2017-12-27 20:41:00,2018-01-16 00:00:00
4efb9f3d8ba57d35f9f884744e757265,07ae5e78d3f125fb413ccd2e37b7206c,delivered,2017-07-24 16:14:00,2017-07-24 16:25:00,2017-07-26 10:32:00,2017-07-28 18:15:00,2017-08-15 00:00:00
f4b76dbfe0f911217da5adaa458f5b5b,be4ff2f8c48c87270bf96c870b2f7a23,delivered,2017-07-27 23:29:00,2017-07-27 23:45:00,2017-07-31 17:27:00,2017-08-07 20:32:00,2017-08-22 00:00:00
3783e0b4f1ef0985e0d9aca4629f756b,ad417eed258291b622014bf443a0633b,delivered,2018-04-19 19:34:00,2018-04-19 20:51:00,2018-04-20 18:32:00,2018-04-23 15:32:00,2018-05-08 00:00:00
1b5bd1070a7857f30e0856e204f30f25,54b8ae0fe680461a352482374a55671c,delivered,2017-11-28 08:02:00,2017-11-29 02:18:00,2017-12-04 22:53:00,2017-12-22 17:17:00,2017-12-26 00:00:00
4d315c56f2d8d8d27bf1a1365d41c923,1f643377fc027364be3ffbc29cd8e109,delivered,2018-06-28 10:28:00,2018-06-28 10:50:00,2018-07-12 06:46:00,2018-07-23 17:54:00,2018-08-03 00:00:00
68a001baa8dbd45ba5096b470f57a498,110b52a6ad38588a501ea02fc1156d69,delivered,2017-10-16 18:26:00,2017-10-16 18:45:00,2017-10-26 20:41:00,2017-10-27 21:44:00,2017-11-10 00:00:00
bb90b02637daa6d6ea968529eed50699,b8be9aabc886bf52d9361784b379ea49,delivered,2018-01-23 10:15:00,2018-01-23 10:29:00,2018-01-25 22:16:00,2018-02-05 19:53:00,2018-03-01 00:00:00
186d50e82bb60fc547f3dbf7aa6f6f8a,59114bde7ce6b9fd6ed88bb8dc422d46,delivered,2018-08-19 11:28:00,2018-08-20 16:50:00,2018-08-21 19:01:00,2018-08-27 14:11:00,2018-08-28 00:00:00
2042abeefae68e63a8aa30edd4b0eb48,24867a30fb114e68f333a0645f923497,delivered,2018-05-26 23:52:00,2018-05-27 23:49:00,2018-05-28 14:09:00,2018-05-30 15:48:00,2018-06-20 00:00:00
f9c8a2771f663e15460ae6ba93205354,5e47f0b16c49d0a6b4fe98c879bd5f3a,delivered,2017-09-21 22:33:00,2017-09-21 22:50:00,2017-09-22 20:12:00,2017-09-27 16:32:00,2017-10-17 00:00:00
